200;FIELD;NIS.CoastlineL;OBJNAM;Object name;CONTAINS DATA
201;FIELD;NIS.CoastlineL;NOBJNM;Object name in national language;CONTAINS DATA
202;FIELD;NIS.CoastlineL;EDITOR;Editor;CONTAINS DATA
203;FIELD;NIS.CoastlineL;LAST_MOD;Last modified date;CONTAINS DATA
204;FIELD;NIS.CoastlineL;EDITOR_COMMENT;Editor comments;CONTAINS DATA
205;FIELD;NIS.CoastlineL;VERIFIED;Verified state;CONTAINS DATA
206;FIELD;NIS.CoastlineL;VERIFIER;Verifier;CONTAINS DATA
207;FIELD;NIS.CoastlineL;VERIFIED_DATE;Verified date;CONTAINS DATA
208;FIELD;NIS.CoastlineL;DELETE_COMMENT;Delete comment;CONTAINS DATA
209;FIELD;NIS.CoastlineL;PLTS_COMP_SCALE;PLTS compilation scale;CONTAINS DATA
210;FIELD;NIS.CoastlineL;NIS_PRODUCTS;NIS product type;CONTAINS DATA
211;FIELD;NIS.CoastlineL;IS_CONFLATE;Is Conflate;CONTAINS DATA
212;FIELD;NIS.CoastlineL;CATSLC;Category of shoreline construction;CONTAINS DATA
213;FIELD;NIS.CoastlineL;COLOUR;Colour;CONTAINS DATA
214;FIELD;NIS.CoastlineL;COLPAT;Colour pattern;CONTAINS DATA
215;FIELD;NIS.CoastlineL;CONDTN;Condition;CONTAINS DATA
216;FIELD;NIS.CoastlineL;CONRAD;Conspicuous, radar;CONTAINS DATA
217;FIELD;NIS.CoastlineL;CONVIS;Conspicuous, visually;CONTAINS DATA
218;FIELD;NIS.CoastlineL;DATEND;Date end;CONTAINS DATA
219;FIELD;NIS.CoastlineL;DATSTA;Date start;CONTAINS DATA
220;FIELD;NIS.CoastlineL;HEIGHT;Height;CONTAINS DATA
221;FIELD;NIS.CoastlineL;HORACC;Horizontal accuracy;CONTAINS DATA
222;FIELD;NIS.CoastlineL;HORCLR;Horizontal clearance;CONTAINS DATA
223;FIELD;NIS.CoastlineL;HORLEN;Horizontal length;CONTAINS DATA
224;FIELD;NIS.CoastlineL;HORWID;Horizontal width;CONTAINS DATA
225;FIELD;NIS.CoastlineL;NATCON;Nature of construction;CONTAINS DATA
226;FIELD;NIS.CoastlineL;STATUS;Status;CONTAINS DATA
227;FIELD;NIS.CoastlineL;VERACC;Vertical accuracy;CONTAINS DATA
228;FIELD;NIS.CoastlineL;VERDAT;Vertical datum;CONTAINS DATA
229;FIELD;NIS.CoastlineL;VERLEN;Vertical length;CONTAINS DATA
230;FIELD;NIS.CoastlineL;WATLEV;Water level effect;CONTAINS DATA
231;FIELD;NIS.CoastlineL;FCSubtype;FCSubtype;CONTAINS DATA
232;FIELD;NIS.CoastlineL;CATCOA;Category of coastline;CONTAINS DATA
233;FIELD;NIS.CoastlineL;ELEVAT;Elevation;CONTAINS DATA
234;FIELD;NIS.CoastlineL;SCAMIN_STEP;SCAMIN step;CONTAINS DATA
235;FIELD;NIS.CoastlineL;NIS_VERIFIED;NIS Verified state;CONTAINS DATA
236;FIELD;NIS.CoastlineL;NIS_VERIFIER;NIS Verifier;CONTAINS DATA
237;FIELD;NIS.CoastlineL;NIS_VERIFY_DATE;NIS Verified date;CONTAINS DATA
238;FIELD;NIS.CoastlineL;NIS_EDITOR;NIS_EDITOR;CONTAINS DATA
239;FIELD;NIS.CoastlineL;NIS_LAST_MOD;NIS_LAST_MOD;CONTAINS DATA
240;FIELD;NIS.CoastlineL;NIS_EDITOR_COMMENT;NIS editor comments;CONTAINS DATA
241;FIELD;NIS.CoastlineL;Shape;Shape;CONTAINS DATA
242;FIELD;NIS.CoastlineL;Shape.STLength();Shape.STLength();CONTAINS DATA
243;SUBTYPE;NIS.CoastlineP;SLCONS_ShorelineConstruction;1;4
244;FIELD;NIS.CoastlineP;OBJECTID;OBJECTID;CONTAINS DATA
245;FIELD;NIS.CoastlineP;GlobalID;GlobalID;CONTAINS DATA
246;FIELD;NIS.CoastlineP;DSNM;Data set name;CONTAINS DATA
247;FIELD;NIS.CoastlineP;LNAM;Long name;CONTAINS DATA
248;FIELD;NIS.CoastlineP;NOID;Nautical Object ID;CONTAINS DATA
249;FIELD;NIS.CoastlineP;INFORM;Information;CONTAINS DATA
250;FIELD;NIS.CoastlineP;NINFOM;Information in national language;CONTAINS DATA
251;FIELD;NIS.CoastlineP;NTXTDS;Textual description in national language;CONTAINS DATA
252;FIELD;NIS.CoastlineP;PICREP;Pictorial representation;CONTAINS DATA
253;FIELD;NIS.CoastlineP;TXTDSC;Textual description;CONTAINS DATA
254;FIELD;NIS.CoastlineP;SORDAT;Source date;CONTAINS DATA
255;FIELD;NIS.CoastlineP;SORIND;Source indication;CONTAINS DATA
256;FIELD;NIS.CoastlineP;OBJNAM;Object name;CONTAINS DATA
257;FIELD;NIS.CoastlineP;NOBJNM;Object name in national language;CONTAINS DATA
258;FIELD;NIS.CoastlineP;EDITOR;Editor;CONTAINS DATA
259;FIELD;NIS.CoastlineP;LAST_MOD;Last modified date;CONTAINS DATA
260;FIELD;NIS.CoastlineP;EDITOR_COMMENT;Editor comments;CONTAINS DATA
261;FIELD;NIS.CoastlineP;VERIFIED;Verified state;CONTAINS DATA
262;FIELD;NIS.CoastlineP;VERIFIER;Verifier;CONTAINS DATA
263;FIELD;NIS.CoastlineP;VERIFIED_DATE;Verified date;CONTAINS DATA
264;FIELD;NIS.CoastlineP;DELETE_COMMENT;Delete comment;CONTAINS DATA
265;FIELD;NIS.CoastlineP;PLTS_COMP_SCALE;PLTS compilation scale;CONTAINS DATA
266;FIELD;NIS.CoastlineP;NIS_PRODUCTS;NIS product type;CONTAINS DATA
267;FIELD;NIS.CoastlineP;IS_CONFLATE;Is Conflate;CONTAINS DATA
268;FIELD;NIS.CoastlineP;CATSLC;Category of shoreline construction;CONTAINS DATA
269;FIELD;NIS.CoastlineP;COLOUR;Colour;CONTAINS DATA
270;FIELD;NIS.CoastlineP;COLPAT;Colour pattern;CONTAINS DATA
271;FIELD;NIS.CoastlineP;CONDTN;Condition;CONTAINS DATA
272;FIELD;NIS.CoastlineP;CONRAD;Conspicuous, radar;CONTAINS DATA
273;FIELD;NIS.CoastlineP;CONVIS;Conspicuous, visually;CONTAINS DATA
274;FIELD;NIS.CoastlineP;DATEND;Date end;CONTAINS DATA
275;FIELD;NIS.CoastlineP;DATSTA;Date start;CONTAINS DATA
276;FIELD;NIS.CoastlineP;HEIGHT;Height;CONTAINS DATA
277;FIELD;NIS.CoastlineP;HORACC;Horizontal accuracy;CONTAINS DATA
278;FIELD;NIS.CoastlineP;HORCLR;Horizontal clearance;CONTAINS DATA
279;FIELD;NIS.CoastlineP;HORLEN;Horizontal length;CONTAINS DATA
280;FIELD;NIS.CoastlineP;HORWID;Horizontal width;CONTAINS DATA
281;FIELD;NIS.CoastlineP;NATCON;Nature of construction;CONTAINS DATA
282;FIELD;NIS.CoastlineP;STATUS;Status;CONTAINS DATA
283;FIELD;NIS.CoastlineP;VERACC;Vertical accuracy;CONTAINS DATA
284;FIELD;NIS.CoastlineP;VERDAT;Vertical datum;CONTAINS DATA
285;FIELD;NIS.CoastlineP;VERLEN;Vertical length;CONTAINS DATA
286;FIELD;NIS.CoastlineP;WATLEV;Water level effect;CONTAINS DATA
287;FIELD;NIS.CoastlineP;FCSubtype;FCSubtype;CONTAINS DATA
288;FIELD;NIS.CoastlineP;SCAMIN_STEP;SCAMIN step;CONTAINS DATA
289;FIELD;NIS.CoastlineP;P_QUAPOS;Quality of Position;CONTAINS DATA
290;FIELD;NIS.CoastlineP;P_POSACC;Positional Accuracy;CONTAINS DATA
291;FIELD;NIS.CoastlineP;P_HORDAT;Horizontal Datum;CONTAINS DATA
292;FIELD;NIS.CoastlineP;NIS_VERIFIED;NIS Verified state;CONTAINS DATA
293;FIELD;NIS.CoastlineP;NIS_VERIFIER;NIS Verifier;CONTAINS DATA
294;FIELD;NIS.CoastlineP;NIS_VERIFY_DATE;NIS Verified date;CONTAINS DATA
295;FIELD;NIS.CoastlineP;NIS_EDITOR;NIS_EDITOR;CONTAINS DATA
296;FIELD;NIS.CoastlineP;NIS_LAST_MOD;NIS_LAST_MOD;CONTAINS DATA
297;FIELD;NIS.CoastlineP;NIS_EDITOR_COMMENT;NIS editor comments;CONTAINS DATA
298;FIELD;NIS.CoastlineP;Shape;Shape;CONTAINS DATA
299;SUBTYPE;NIS.CulturalFeaturesA;AIRARE_AirportAirfield;1;13
300;SUBTYPE;NIS.CulturalFeaturesA;BRIDGE_Bridge;5;892
301;SUBTYPE;NIS.CulturalFeaturesA;BUAARE_BuiltUpArea;10;2780
302;SUBTYPE;NIS.CulturalFeaturesA;BUISGL_BuildingSingle;15;12273
303;SUBTYPE;NIS.CulturalFeaturesA;CONVYR_Conveyor;20;1
304;SUBTYPE;NIS.CulturalFeaturesA;DAMCON_Dam;25;0
305;SUBTYPE;NIS.CulturalFeaturesA;FORSTC_FortifiedStructure;30;24
306;SUBTYPE;NIS.CulturalFeaturesA;LNDMRK_Landmark;35;91
307;SUBTYPE;NIS.CulturalFeaturesA;PRDARE_ProductionStorageArea;40;45
308;SUBTYPE;NIS.CulturalFeaturesA;PYLONS_PylonBridgeSupport;45;217
309;SUBTYPE;NIS.CulturalFeaturesA;ROADWY_Road;50;6
310;SUBTYPE;NIS.CulturalFeaturesA;RUNWAY_Runway;55;13
311;SUBTYPE;NIS.CulturalFeaturesA;SILTNK_SiloTank;60;317
312;SUBTYPE;NIS.CulturalFeaturesA;TUNNEL_Tunnel;65;6
313;FIELD;NIS.CulturalFeaturesA;OBJECTID;OBJECTID;CONTAINS DATA
314;FIELD;NIS.CulturalFeaturesA;GlobalID;GlobalID;CONTAINS DATA
315;FIELD;NIS.CulturalFeaturesA;DSNM;Data set name;CONTAINS DATA
316;FIELD;NIS.CulturalFeaturesA;LNAM;Long name;CONTAINS DATA
317;FIELD;NIS.CulturalFeaturesA;NOID;Nautical Object ID;CONTAINS DATA
318;FIELD;NIS.CulturalFeaturesA;INFORM;Information;CONTAINS DATA
319;FIELD;NIS.CulturalFeaturesA;NINFOM;Information in national language;CONTAINS DATA
320;FIELD;NIS.CulturalFeaturesA;NTXTDS;Textual description in national language;CONTAINS DATA
321;FIELD;NIS.CulturalFeaturesA;PICREP;Pictorial representation;CONTAINS DATA
322;FIELD;NIS.CulturalFeaturesA;TXTDSC;Textual description;CONTAINS DATA
